====================
    02-11-2024     
====================

* bootable/recovery
078aaf8  recovery: Add device codename to recovery screen  [Greg Ross]
5c3d370  SystemUI: Add roaming indicator to statusbar tuner  [Adithya R]
98d1f7b  SystemUI: Add VPN to the icon blacklist in tuner  [maxwen]
80374cf  SystemUI: Hide status bar logo when headsup is visible  [minaripenguin]
b9a7391  Custom statusbar logo customizations [1/2]  [Pranav Vashi]
0ece6b5  SystemUI: Add missing init for isDeviceProvisioned in PhoneStatusBarPolicy  [maxwen]
61791cb  SystemUI: Add ability to toggle bluetooth battery level [1/2]  [Pranav Vashi]
52a1e43  SystemUI: Update notification count overlay  [Fran Palmero]
4210665  SystemUI: Refactor colored statusbar icons  [Pranav Vashi]
0a4d665  SystemUI: Refactor notification counter  [jhonboy121]
3a467c3  SystemUI: Show infinity for large notification counts  [d34d]
5f44a24  SystemUI: Forward-port notification counters [1/2]  [Steve Kondik]
63ab03f  SystemUI: Make app icons in statusbar optional [1/2]  [spkal01]
4dc23e1  SystemUI: Use app icons for notifications in statusbar  [Dil3mm4]
a203747  SystemUI: Don't force small clock when media isn't allowed on keyguard  [Ido Ben-Hur]
6a0b6b7  base: change background activity start mode to allow for widget configure  [maxwen]
32d87c1  fixup! SystemUI: Make round QS toggleable [1/3]  [NurKeinNeid]
7c36801  SystemUI: Define colorPrimary/colorSecondary colors for dual tone QS  [minaripenguin]
2ad30ea  SystemUI: Use proper Resolver background color  [elluzion]
b7bec50  SystemUI: Remove visibility check in setting QSCarrier color  [Adithya R]
69fa1d3  SystemUI: Use themewrapper for QSCustomizer and tune colorUnavailable  [Pranav Vashi]
bd3bfd1  SystemUI: Add dual-tone light and dark themes for QS  [Danny Lin]
eef690a  SystemUI: Always refresh power menu on UI mode change  [Danny Lin]
86e1df9  SystemUI: Follow monet theme on privacy indicators  [minaripenguin]
b6ac9a4  SystemUI: Allow hiding QS footer data usage [1/2]  [Adithya R]
2935e1b  SystemUI: QS footer data usage improvements and cleanup  [Adithya R]
1387fb2  SystemUI: Show QS data usage suffix only when necessary  [Adithya R]
3974c2e  [SQUASH] SystemUI: Show daily data usage in QS footer  [Adithya]
8f2b3db  SystemUI: Remove Android build number from QS footer  [Danny Lin]
1cc0ddd  Squashed import of adb root patches  [LuK1337]
23c3959  GnssLocationProvider: Implement xtra-daemon toggle  [Michael Bestas]
510857e  GnssLocationProvider: Implement PSDS periodic download toggle  [Michael Bestas]
cf931a9  GnssLocationProvider: Disable AGPS by default, it'll be enabled in SetupWizard  [Chirayu Desai]
5652468  Ignore AGPS toggle during user-initiated emergency calls  [Chirayu Desai]
90e91a7  SystemUI: Fix uneven DND icon padding in status bar  [Ido Ben-Hur]
20bc9f9  SettingsProvider: Set device name to marketname if available  [Adithya R]
db8a6b9  SystemUI: Remove excess margin in few statusbar icons  [Adithya R]
cc3dd88  PowerMenu: Hide emergency affordance if not selected  [Pranav Vashi]
1895cf2  Link dialog radius to config_dialogCornerRadius  [Lucchetto]
7cf3904  SystemUI: Make popup menus more rounded  [Lucchetto]
8451e17  KernelCpuUidActiveTimeReader: Do not spam log with negative active time  [cjh1249131356]
52c0861  SystemUI: Let screenshot window ignore screen decorations  [LuK1337]
99a9e9f  SystemUI: Dismiss screenshot window on touch outside  [LibXZR]
640379d  core: Remove old app target SDK dialog  [Danny Lin]
7996797  ListView: Disable dividers by default  [Pranav Vashi]
94273ff  core: legacy toasts deserve rounded corners too  [nift4]
8238db6  base: Update some icons to MD2  [Anushek Prasal]
83f7291  SettingsLib: Use framework resource for headline font  [Adithya R]
bbec3de  fonts: Add more sans-serif aliases  [minaripenguin]
891fc00  TypeFace: Don't override monospace  [minaripenguin]
9897cde  styles: Use user fonts for Material UI themes  [Danny Lin]
f762d57  SystemUI: Remove more hardcoded fonts  [Pranav Vashi]
2e70f00  graphics: Override system fonts with user-selected overlays  [Danny Lin]
cae0936  base: styles: Use user fonts for Material UI themes  [Danny Lin]
f84fddc  Fonts: Add regular / light font config  [Pranav Vashi]
d008d59  base: Use font configs instead hardcoded fonts  [Pranav Vashi]
a92269e  Wire up default fonts with config  [Pranav Vashi]
d0c3610  base: Export bodyFontFamily and bodyFontFamilyMedium symbols  [Pranav Vashi]
b48a9a6  SystemUI: Add a top margin for the battery bar  [spezi77]
62e5771  SystemUI: Color the battery bar red when the level drops to 15%.  [spezi77]
9a47495  SystemUI: Introduce keyguard battery bar settings [1/3].  [maxwen]
3bd132b  BrightnessUtils: Conditionally use low gamma implementation for brightness curve  [SagarMakhar]
227e108  Move Bluetooth timeout back to AOSP settings  [t-m-w]
53f9680  Wi-Fi timeout feature  [Oliver Scott]
57af0d1  base: incall vibration options [1/3]  [beanstown106]
b324809  SystemUI: Hide call strength icons  [SagarMakhar]
7feefde  SystemUI: Add settings to change QS column count [1/2]  [Tim Zimmermann]
47f9442  SystemUI: Make round QS toggleable [1/3]  [minaripenguin]
bdac8b2  base: Add settings to change QS tile shape [1/2]  [SamarV-121]
1bbc1b4b  SystemUI: Redesign Quick settings  [IacobIonut01]
99ecae4  BrightnessController: Do not update slider from DisplayManager callback  [jhonboy121]
dd04c4c  Port brightness slider changes [1/2]  [Alberto97]
da26233  core: pm: Allow wildcard in RRO system property value checks  [Luca Stefani]
a024b80  Allow "Panic" to silently uninstall packages.  [Chirayu Desai]
78caad7  Avoid Settings app NPE on broken packages  [t-m-w]
e4e2bba  Allow to suppress notifications sound if screen is ON [1/2]  [ezio84]
d493ba6  SystemUI: Less boring heads up option [1/2]  [ezio84]
84549ce  SystemUI: Hide notifications when quickly expanding QS  [Adithya R]
390434f  GlobalActionsDialogLite: Dismiss the dialog when restarting SystemUI  [ezio84]
8025231  frameworks: Add restart systemui shortcut to power menu [1/2]  [ezio84]
d103151  Add a panic trigger to Global actions  [Chirayu Desai]
cd120ab  SystemUI: Add SCREEN_GESTURE as a CameraLaunchSourceModel  [resist15]
0b2ad4b  SystemUI: Disable clock auto hide feature for QS  [LuK1337]
9e61f4c  frameworks: Add support for clock auto-hiding  [Cédric Bellegarde]
f614b8b  ChargingControl: Additional log lines for deadline  [Tommy Webb]
bfbf29b  ChargingControl: Retry setting deadline if it fails  [Tommy Webb]
a94557a  ChargingControl: Drop default values for initially zero variables  [Luofan Chen]
f767397  ChargingControl: Return early if lineage health HAL is not found  [Luofan Chen]
59d13b0  ChargingControl: Don't set deadline if charging control is not enabled  [Luofan Chen]
1f353e9  ChargingControl: Use ServiceManager.waitForDeclaredService()  [LuK1337]
b129bbd  ChargingControl: No need to log a crash when not supported  [Michael W]
16c7138  ChargingControl: Handle cancel toggle correctly if bypass is not supported  [Luofan Chen]
9783609  ChargingControl: Add cancel toggle for limit done notification  [Luofan Chen]
971d3b6  ChargingControl: Reset internal states on settings change  [Luofan Chen]
6587d6b  ChargingControl: Set a small margin for devices with bypass support  [Luofan Chen]
6d67caf  base: Add static isChargingControlSupported(ctx) method  [LuK1337]
c49adaf  base: Implement Lineage health service  [Luofan Chen]
ccd9b6c  base: Extract base class for lineage base feature  [Luofan Chen]
69095af  base: Settings: Add settings for charging control  [Danny Trunk]
2bd75f9  SystemUI: Respect the old good "Show passwords" preference  [alk3pInjection]
a04e6bb  base: Add support for hiding navigation bar under screen keyboard [1/3]  [LibXZR]
1261760  Don't skip theme application if it's already current  [Michael Bestas]
15f239a  SystemUI: support black theme for dark mode [1/4]  [althafvly]
57ecc50  Add product board in the log  [Dil3mm4]
0c6ffc1  More infos uploaded to Memochō  [Dil3mm4]
01d477c  core: Switch to ``Memochō``.  [Jyotiraditya Panda]
f914a49  Add button to AppErrorDialog to upload crash information to dogbin  [Till Kottmann]
a376d93  SystemUI: Check if primitive vibrations are supported in new quick affordances  [Fabian Leutenegger]
6389d74  SystemUI: Use new privacy indicators for location  [Danny Lin]
294c75e  SystemUI: Require unlocking to use sensitive QS tiles  [Danny Lin]
f919de3  SystemUI: Enable production-ready feature flags - Conversations: enabled by default on Pixel - Charging ripple: enabled by default on Pixel Taken from https://github.com/ProtonAOSP/android_vendor_proton/commit/a32d8c4c9e731e609b16b37da191669f5c607aad  [Danny Lin]
0c6a9bb  appop: Save discrete app op history for more permissions  [Danny Lin]
d87b746  SystemUI: Add VPN tile  [Danny Baumann]
2526de5  Fix incorrect parameter transfer when setting wallpaper component  [Ge Tianxiong]
3baeb0a  Fix getting CONTEXTHUB_SERVICE throws ServiceNotFoundException  [Kangping Dong]
750619e  IconPack*: Remove ThemePicker overlays  [Tim Zimmermann]
e076c4b  overlays: don't allow backup  [elpaablo]
da8d175  overlays: {acherus,outline}: Add launcher and themepicker overlay  [Pranav]
e23b6d9  overlays: Fix signal icons in circular icon pack  [Adithya R]
46ae4f5  overlays: Add 'V' ShapedNotch Overlay  [rdx420]
ce51f3f  Update notchbarkiller overlays  [minaripenguin]
35cb36c  add missing display cutout overlays  [Daniel Micay]
e88bc4b  overlays: Add notchbar killer for left-notch devices  [Jaida Wu]
97668f6  overlays: Add notch bar killer  [Josh Fox]
047b04d  overlays: Import Plumpy, Aurora, Gradicon & Lorn iconpacks from Iconify  [rdx420]
a04a7af  overlays: IconPack: Rename config_signalXPath  [Adithya R]
7aa5b59  base: overlays: Add Xperia overlays  [AndroBuddy]
44925e3  overlays: Introduce Outline iconpack  [Niklas Schnettler]
9b5e3ff  acherus: Add settings overlay  [Genkzsz11]
ee8dfa8  acherus: Wrap a few icons with inset  [Pranav]
0432a9a  overlays: Add acherus icon pack  [Pranav]
a03e3d0  PUI overlay: Do not theme seekbars  [StarkDroid]
3921196  overlays: Introduce PUI iconpack  [spkal01]
ba91292  overlays: oos: Import stock oos settings icons  [RedSkulHYDRA]
6203b5f  overlays: declare the right overlay category  [jhonboy121]
9154cea  overlays: oos: Add dummy icons to fix preview  [Pranav Vashi]
d2357dc  overlays: oos: Adjust width and height for dnd and vibrate icons  [jhonboy121]
979bbdc  overlays: oos: Add statusbar bluetooth icons  [imjyotiraditya]
720e03f  overlays: oos: Fix edit icon color in Settings  [AshutoshSundresh]
502c422  overlays: Add an OxygenOS icon pack  [AshutoshSundresh]
24d2496  overlays: fixup themepicker package name for IconPacks  [Omkar Chandorkar]
ab0511e  overlays: fixup launcher package name for P20 icons  [Omkar Chandorkar]
20c7c11  IconPackKaiAndroidOverlay: fix for carriers using 5 bars of signal  [Anay Wadhera]
965f595  IconPackRounded: Use correct icon for notification and ring volume  [Arian]
fef7216  overlays: Add unlinked ringtone and notification volume icons  [Adnan Begovic]
1f7b94b  IconPack{Kai,Victor}: Fix clock icon  [DarkJoker360]
46026b2  IconPack{Sam,Victor}: Inverse vol collapse/expand anim path data  [Dhina17]
a5b94c3  SystemUI: Fix size of icon of vibrate ringer mode for additional icon packs  [Volodymyr Zhdanov]
e708eb0  overlays: Unify icon packs category name  [Adithya R]
10d1082  overlays: bring back icon packs  [jhonboy121]
6aa6ac0  SystemUI: screenshot: Always show screenshot dismiss button  [NurKeinNeid]
0169b6a  SystemUI: always allow plugins  [nift4]
bbf27a8  AOA enhancements  [nift4]
a29c01a  SystemUI: CastTile: Open cast settings on long click  [Ido Ben-Hur]
40c23fd  SystemUI: doze - Optimize pickup gesture  [UP5468-GE-ES44AC]
493eedd  SystemUI: Add NFC tile to default  [Adithya R]
d96d40f  SystemUI: Update NFC icon  [Adithya R]
16a1560  SystemUI: Add statusbar NFC icon  [xyyx]
23acb52  SystemUI: Enable NFC tile  [Tim Schumacher]
699175c  SystemUI: Forward port QS fling animation boost to NotificationPanelViewController  [Jake Weinstein]
46be21a  udfps: Forward port Boost framework hook.  [Vishal Cj]
b862773  BoostFramework: Guard it with overlay  [jhenrique09]
5bad082  [SQUASH] core: Port CLO's Framework Boost for Android U  [AmeChanRain]
0e7b8d9  SystemUI: Expose legacy Wi-Fi and cellular data QS tiles  [Danny Lin]
8e62aee  SystemUI: Allow Wi-Fi/cell tiles to co-exist with provider model  [Danny Lin]
e8ddef2  Revert "[DO NOT MERGE] Make sure WiFi and Cell tiles are not created in Provider Model"  [Danny Lin]
9684bc2  SystemUI: Restore wifi and cellular QS tiles  [Michael Bestas]
95040a7  SystemUI: Add reading mode tile  [Joey]
432af25  Report success on every fingerprint removal  [Kishan Dudhatra]
436fb6c  AutofillManager: Make userdebug default to NO_LOGGING  [LuK1337]
e23c368  SystemUI: show ime switcher + cursor keys if we have space  [nift4]
4411c23  SystemUI: Improve bouncer layout  [Anushek Prasal]
cc03ddd  PhoneWindowManager: only handle long press on back key if using it  [nift4]
96558ca  Fix multi-user silent notifications on lockscreen  [Tommy Webb]
929f6d8  InputDevices: Fix Hungarian language overlay  [Sean McCreary]
fab4888  MetaKeyKeyListener: Disable locking of toggled modifier keys  [Sean McCreary]
79d1e1c  JobScheduler: Respect allow-in-power-save perm  [Tommy Webb]
a8ec2d3  Increase maximum password length to 64  [Oliver Scott]
94fc289  SystemUI: Respect single-touch wakeup setting on rear & front fps devices  [Michael Bestas]
647e714  SystemUI: DreamTile: Enable for everyone  [Ido Ben-Hur]
4978c66  SystemUI: Avoid using null Context in onTuningChanged()  [kxxt]
546bd0e  SystemUI: SideFpsEventHandler: Don't crash without FingerprintManager  [Michael W]
b4fab90  SystemUI: Prevent NPE when checking for powerbutton FPS  [Michael W]
5895b79  base: Add isPackageInstalled boolean  [Roman Birg]
a744798  Fallback ESC to BACK  [Aaron Kling]
ede2ab0  base: Lower protection level of lineageos permissions  [Erfan Abdi]
9aa4889  Keyguard: Add option to scramble pin layout when unlocking (2/2).  [Adnan]
91bc52e  services: fix quickswitch with gesture pill disabled  [nift4]
fb4d1b2  base: Disable LiveDisplay low power consumption by default  [Anushek Prasal]
c73d3b1  core: Disable LiveDisplay display mode by default  [Adarsh Grewal]
16b731b  base: Introduce LiveDisplay from Lineage  [Erfan Abdi]
a786e84  SettingsProvider: Setup default resources  [Erfan Abdi]
9bf4829  LineageHardwareManager: Introduce keys swap feature support  [Arian]
d059327  derp: preference: Import SettingsHelper  [Erfan Abdi]
4693b46  Add support for runtime toggle of navbar  [Bruno Martins]
25bc25f  Implement edge long swipe gesture to new back gesture affordance  [someone5678]
0042dde  util: Import PackageManagerUtils from sdk  [Erfan Abdi]
6612cbf  Camera button support  [HazouPH]
d712f4a  PhoneWindowManager: Add support for back key long press customization  [LuK1337]
856c398  fw/b: Allow customisation of navbar app switch long press action  [Sam Mortimer]
1d8eb5f  PhoneWindowManager: Implement press home to answer call  [Oleksandr Byelkin]
6769628  PhoneWindowManager: Tap volume buttons to answer call  [martincz]
b5f0313  PhoneWindowManager: Forward port long press back to kill app  [Danesh Mondegarian]
4cc15c4  ActionUtils: Kill app: Actually kill app  [Michael W]
23ec683  Import ActionUtils from lineage sdk  [Erfan Abdi]
40a40ed  VolumeKeyHandler: Adapt for 12  [Erfan Abdi]
5d6cebc  VolumeKeyHandler: Add support for skipping tracks with remote control  [ezio84]
0feabc9  PhoneWindowManager: add VolumeKeyHandler  [Simon Shields]
dc70c3e  Reimplement device hardware wake keys support  [LuK1337]
214d580  Reimplement hardware keys custom rebinding  [Phil Tunstall]
75fd2b7  fwb: Re-introduce keyboard backlight brightness control  [Bruno Martins]
4148928  PowerManager: Allow to distinguish different keypresses  [Corinna Vinschen]
b83f88ff  PowerManagerService: Allow to light up buttons only when pressed  [Anas Karbila]
ecfd39a  fw/b: Button backlight brightness  [Ricardo Cerqueira]
358b6a3  SystemUI: Don't show volume dialog when panel is showing  [Adithya R]
39eb7ed  SystemUI: Add separated notification volume control to VolumePanelDialog  [someone5678]
1292591  FeatureFlags: Enable systemui volume panel by default  [Jason Edson]
e814055  Volume panel: avoid multiple animations on touch spam  [Giuseppe Maggio]
9e7d87b  Volume Dialog: Recolor inactive icons/slider  [strwbrry143]
52f84f3  SystemUI: VolumeDialogImpl: Fix inactive rows tint  [strwbrry143]
86776da  VolumePanel: Change bg tint for inactive rows  [Arian]
e350a0a  VolumeDialogImpl: Ignore external layout direction changes  [danielml]
3e1c68c  SystemUI: Make the volume dialog expandable  [Arian]
9a199de  SystemUI: runtime configurable audio panel location  [a.derendyaev]
86548f3  SystemUI: volume dialog: Align padding/margin for left and right  [Arian]
71ec7ac  VolumeDialogImpl: Handle the outmost row with respect to left gravity  [Arian]
04caf15  VolumeDialogImpl: Respect left gravity in ringer drawer  [Arian]
d63385d  VolumeDialogImpl: Set touchable region properly for left gravity  [Arian]
7d3e309  VolumeDialogImpl: Drop unnecessary layout gravity defines and handle left  [Arian]
45417b2  VolumeDialogImpl: Fix cut layout when on setup or lock task mode  [jhenrique09]
0b26ac8  VolumeDialogImpl: Don't hide the default stream when adjusting the music stream  [Arian]
5ff858c  VolumeDialogImpl: Don't vibrate when volume dialog is not visible  [LuK1337]
512894c  VolumeDialog: Display default row when active row is notification  [Jesse Chan]
af1486d  Forward port 'Swap volume buttons' (1/3)  [nadlabak]
c8bddf8  frameworks/base: Lights notifications brightness support  [Adrian DC]
cc3dc23  frameworks/base: Battery and Notification Lights  [Sam Mortimer]
66cf784  Import LineageNotification from lineage sdk  [Erfan Abdi]
a02fcc6  SystemUI: Fix position and orientation of arrow keys in navbar  [Wolfram Liebchen]
55ab5f8  SystemUI: add left and right virtual buttons while typing  [Roman Birg]
2fa513f  Framework: Volume key cursor control  [Konsta]
3fb373f  DisplayModeDirector: Make sure we apply refresh rate on startup  [Ido Ben-Hur]
74a7af7  PackageManagerService: Protect forced enabled components at runtime  [jhenrique09]
31c81a0  PackageManager: allow build-time disabling of components  [Pawit Pornkitprasan]
3d89591  SystemUI: Bring back good ol' circle battery style  [Luca Stefani]
1dfc490  SystemUI: Make center clock follow paddingTop  [cjh1249131356]
7b21f78  SystemUI: Add tunables for clock AM/PM style  [Michael Bestas]
57e0604  ClockController: Apply clock position initially  [Ido Ben-Hur]
067759d  SystemUI: Add tunables for clock position  [Luca Stefani]
e07662a  SystemUI: doze: add config for long press sensors that need a proximity check  [Cosmin Tanislav]
42fd3e9  SystemUI: doze: add config for double tap sensors that need a proximity check  [Cosmin Tanislav]
3db5a81  Partially revert "Assume sensors perform prox check"  [Cosmin Tanislav]
cd50b24  SystemUI: Add FingerprintInteractiveToAuthProvider implementation  [Adithya R]
6dc9eef  Biometrics: Allow disabling of fingerprint cleanups  [Quallenauge]
ed5442b  SystemUI: Remove spaces from screenshot app filename  [Adithya R]
2f48747f  SystemUI: Screenshot: Avoid NPE while getting app label  [Adithya R]
073793e  SystemUI: screenshot: add delay for long-press partial screenshot  [Pranav Vashi]
ab650da  SystemUI: screenshot: close QS after launching long screenshot activity  [LuK1337]
282b064  SystemUI: screenshot: disable magnification for partial screenshots  [Cosmin Tanislav]
555e70b  SystemUI: screenshot: add extra crop boundaries  [Cosmin Tanislav]
b4e4091  SystemUI: screenshot: remove duplicate clamping on move action  [Cosmin Tanislav]
a39266c  SystemUI: screenshot: open long screenshot activity for partial screenshots  [Cosmin Tanislav]
31a39f1  Implement click to take partial screenshot [1/3]  [Jesse Chan]
2b44a94  Screenshot: Append app name to filename  [ezio84]
2e7c29e  fwb: Restore mMainHandler in CentralSurfacesImpl  [Christian Oder]
e806f62  SystemUI: Use 0-100% values for Media art blur [1/2]  [Anushek Prasal]
62a3cc6  MediaArtworkProcessor: Use less blur, zoom & alpha on keyguard  [Ido Ben-Hur]
65e96c0  Lockscreen no blur option: fix SysUI FC  [ezio84]
01d0f58  Lockscreen art blur: smaller seekbar range and allow no blur [1/2]  [ezio84]
992e1ae  Losckreen blur level: code fixes  [ezio84]
b0ef564  base: configure lock screen media artwork blur level [1/2]  [Marko Man]
fcc8237  SystemUI: Allow to enable Lockscreen Media Art  [beanstown106]
8ab9c20  frameworks: Exempt location packages from location indicators  [Chirayu Desai]
a7d4f34  AutoBrightness: Add support for one shot auto-brightness  [Cédric Bellegarde]
3c28429  Introduce high touch polling rate feature control  [Ramii Ahmed]
0386214  SystemUI: Don't store pending ControlAction if the device is locked  [LuK1337]
875eadb  frameworks: Add device controls shortcut to power menu  [LuK1337]
ac85b41  SystemUI: Use MD2 icons for power menu  [Anushek Prasal]
637fc2a  Improve a few strings  [Anushek Prasal]
5171582  frameworks: Import Lineage GlobalActions service  [Erfan Abdi]
81da93e  frameworks: Add more power menu customizations  [Gegham Zakaryan]
b9a1955  frameworks: Add support for advanced restart options  [Michael Bestas]
ab45ca0  Don't pass repeated back key events to app if custom action is set up  [LuK1337]
12bbd82  fw/b torch: add haptic feedback  [alk3pInjection]
d7c1af5  PhoneWindowManager: Allow torch and track skip during ambient display  [ezio84]
b6125cd  Long-press power while display is off for torch  [beanstown106]
5dbe509  base: core: Add ATV arrays  [Mohammad Hasan Keramat J]
88d529a  TouchGestures: Add keyhandler overlays  [jhenrique09]
8fdabb6  Support enforcing a minimum delay between notification sounds of an app.  [Danny Baumann]
a7c5c9b  PowerManagerService: Wake on plug (1/2)  [Jon Evans]
e569a99  PowerManager: Add proximity check on wake [1/2]  [Bruno Martins]
21a9644  Add high touch sensitivity and hovering to InputService  [Danesh M]
ff86bc1  SystemUI: Add double tap to sleep gesture  [Rashed Abdel-Tawab]
212f5de  core: Allow to hide and set a default for status bar DT2S gesture  [Bruno Martins]
0e3529d  SystemUI: Add quick settings pull down with one finger  [Roman Birg]
30033fd  Revert "Revert "keyguard: Do not trigger a wake up when hiding lockscreen""  [Dhina17]
d709cfc  SystemUI: Only add GarbageMonitor tile to default tiles on ENG builds  [Michael Bestas]
6a135be  Screenshot: Add delete action chip intent  [ganeshi4u]
cd6d8bc  base: Add rounded corners to activity open/close animation  [paphonb]
45a263f  SystemUI: Cleanup screenshot sound/vibration logic  [Adithya R]
53d0f91  [SQUASH] SystemUI: Adapt screenshot sound to ringer modes  [Ashwin R C]
dff9bd4  SystemUI: React to PrivacyConfig changes properly  [Tommy Webb]
9f56357  SystemUI: write initial value of SHOW_QR_CODE_SCANNER_SETTING on first call  [maxwen]
12b844b  SystemUI: More rounded corners  [Lucchetto]
d33f966  BatteryStatsImpl: Guard against OOB  [Ido Ben-Hur]
d076ef3  display: Don't spam log when display state changes  [Adithya R]
539f0a9  SystemUI: Add colors to assistant animation  [paphonb]
5024a14  SystemUI: Tune new keyguard user switcher  [minaripenguin]
5788e74  SettingsLib: Update 5G+ icon to Silk design  [Adithya R]
33172ae  SettingsLib: Update 4G+ icon to Silk design as well  [TH779]
e47d686  SettingsLib: Update LTE+ icon as per new Silk design  [Adithya]
98aa320  SystemUI: Update string for add tiles with one click  [mydongistiny]
cac51d4  SystemUI: Allow user to add/remove QS with one click  [Andrzej Ressel]
62e75ac  base: Add three-fingers-swipe to screenshot [1/2]  [ghbhaha]
08a7a36  SystemUI: Implement hide gestural navigation hint bar  [Jesse Chan]
8b08c0a  SystemUI: Add navbar layout inversion tuning  [LuK1337]
2bd5e83  UsbDeviceManager: Delay MSG_UPDATE_SCREEN_LOCK message  [LuK1337]
406776f  Rewrite trust USB restriction handling  [Oliver Scott]
b74e0e6  fw/b: Add capability to allow tethering to use VPN upstreams [1/3]  [Sam Mortimer]
8d01ec9  Add back increasing ring feature (2/3)  [Danny Baumann]
ed24688  SystemUI: Add powershare QS tile  [Linux4]
c4cab0e  SystemUI: AODTile: Use MD2 Icon  [Anushek Prasal]
9dd899b  AODTile: Always toggle AOD on/off on long click  [Ido Ben-Hur]
d76b069  SystemUI: AODTile: Open LS display settings on long click  [shagbag913]
2a39fe2  SystemUI: AODTile: cycle through AOD states  [shagbag913]
99b2290  SystemUI: AODTile: Add back config check for aod available  [maxwen]
5ab9ffc  base: add option to enable AOD on charging only [1/2]  [darkobas]
bcc1b7c  base: Add Touch HIDL support  [Anushek Prasal]
19f64fd  Initial import of lineagehw  [jhenrique09]
245d662  SystemUI: clock_default_large: Don't hardcode monospace font  [Ido Ben-Hur]
4da8195  base: services: Raise log level of background start denial  [Akane Beneckendorff]
0c9c283  base: libs: androidfw: Use '-O3' for build configuration  [Akane Beneckendorff]
08fdcdb  base: tools: aapt2: Use '-O3' for build configuration  [Akane Beneckendorff]
f0f4fc1  SystemUI: Remove user setup check for alarm icon  [cjh1249131356]
b95b501  SystemUI: Remove alarm from statusbar icon blocklist  [Adithya R]
d2af019  ScreenRecord: Save recordings in ScreenRecords  [El Dainosor]
4a93b6a  Screenshot: Remove scroll chip button text  [NurKeinNeid]
497ba74  SystemUI: Don't require AOD for screen off UDFPS  [LuK1337]
3f9e6f2  SystemUI: add qs AOD tile  [Marko Man]
023979b  SystemUI: Add USB Tether tile  [BestPig]
12b023e  SystemUI: Add AmbientDisplay tile  [Adnan Begovic]
c9e36bd  SystemUI: Add Sync tile  [Altaf-Mahdi]
a2d610b  SystemUI: Update icon for Heads up tile  [Jyotiraditya]
b7e622f  SystemUI: Add heads up tile  [Michael Bestas]
2393657  SystemUI: Use MD2 icon for Caffeine tile  [SKULSHADY]
1455d09  SystemUI: Add caffeine QS tile  [Keith Mok]
24b3f37  Allow adjusting screen density to smaller sizes  [Danny Baumann]
d5afdb7  SystemUI: Allow using tuner API for Global settings  [Pranav Vashi]
4297628  TunerService: Prevent NPE with tunable  [Pranav Vashi]
a0f6d17  Adapt tuner prefs to S settings style & cleanup  [SagarMakhar]
9259c4d  SystemUI: Allow using tuner API for DerpSpace  [Rashed Abdel-Tawab]
c6625a6  SystemUI: Bringup tuner statusbar changes  [Rashed Abdel-Tawab]
8741a6e  power: Keep file scheme when not using content URI  [Han Wang]
1148d3b  power: Explicitly check for silent ringtone  [Sam Mortimer]
7a688f0  power: Extend custom charging sounds  [Bruno Martins]
7df272e  power: Respect global vibration setting for charging sounds  [Michael Bestas]
0b14ba7  AppErrors: Respect appsNotReportingCrashes for ANRs  [Danny Lin]
a19c581  Keyguard: reduce bottom text size  [Marko Man]
3496ca7  core: res: config: speed up animations  [Simao Gomes Viana]
0190f54  android.view: Speed things up!!  [Mazda]
9429976  Let's cut Max Excape Animation in Half  [Chet Kener]
ba0b9fa  core: PinSet: fixup and improve code  [jhonboy121]
91a6f9b  Cache pin algorithms in PinSet  [Till Kottmann]
b79e73b  Revert "(Point) Only calculate sin and cos once"  [Harshit Jain]
321bde7  Cache KeyStoreService  [Till Kottmann]
9130d4f  (Point) Only calculate sin and cos once  [Till Kottmann]
72106cf  [1/2] base: Remove restrictions for system audio record  [jhenrique09]
482d137  Make 'No Notifications' small  [Simao Gomes Viana]
8a07d24  AlarmManagerService: wtf -> w  [Simão Gomes Viana]
3b0853e  NetworkPolicyManagerService: turn this into just a warning  [Simão Gomes Viana]
f12b2b9  core: res: config: speed up tooltip animations  [Simao Gomes Viana]
7e86605  Watchdog: run emergency sync before killing system  [Simão Gomes Viana]
128d41f  BluetoothUtils: disable useless logspam  [Simão Gomes Viana]
e2acaa2  Tweak notification lights  [Simao Gomes Viana]
60e0313  misc configuration  [Simao Gomes Viana]
0659ca8  core: res: config: brightness tweaks  [Simao Gomes Viana]
79aa04c  MediaPlayer: stop logspam [2/2]  [Simao Gomes Viana]
5fd99dd  Make the spinners faster  [Simao Gomes Viana]
871783d  Make spinners even smoother  [Simao Gomes Viana]
8b8334b  ViewConfiguration: Align coding style to AOSP  [Harsh Shandilya]
4ff5ec0  ViewConfiguration: add support for max/min fling velocity sysproperties  [Simao Gomes Viana]
d4d56e0  ViewConfiguration: set scroll friction to 0.006f  [Simao Gomes Viana]
08c2b40  SystemServer: This is DerpFest  [NurKeinNeid]
478c865  SystemServer: we ain't rolling Oreos anymore  [Simao Gomes Viana]
ee2b039  SystemServer: halogenify nicely  [Simao Gomes Viana]
f85af86  ViewConfiguration: misc changes (rev)  [Simao Gomes Viana]
fd3b787  SystemServer: only enable fd leak tracker on eng  [Simao Gomes Viana]
75aa44b  core: jni: use -O3  [Simao Gomes Viana]
2cae307  Improve scrolling cache  [Pawit Pornkitprasan]
ce21f68  SystemUI: Dismiss keyguard on boot if disabled by current profile  [Gabriele M]
